Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
OCT,18,Bunker Hill,3,15,502396.32,467232.6,35163.72,158962.2,123798.48,35163.72,10549.29,8791.08,1758.21
OCT,18,Burbank,24,117,8952592.22,8222859.54,729732.68,2895309,2165540.33,729768.67,218931.65,182443.08,36488.57
OCT,18,Bureau,1,5,170688.42,159786.04,10902.38,47007,36104.82,10902.18,3270.66,2725.55,545.11
OCT,18,Bureau County,2,7,78857.28,70793.56,8063.72,29610,21546.57,8063.43,2419.01,2015.84,403.17
OCT,18,Burlington,1,5,166844.15,152003.6,14840.55,54627,39786.25,14840.75,4452.35,3710.29,742.06
OCT,18,Burnham,3,15,1081660.14,1003322.68,78337.46,366864,288526.54,78337.46,23501.29,19584.41,3916.88
OCT,18,Bushnell,4,15,534455.56,494371.83,40083.73,169710,129626.14,40083.86,12025.25,10021.04,2004.21
OCT,18,Byron,7,31,1278310.62,1161342.49,116968.13,436863,319895.08,116967.92,35090.64,29242.19,5848.45
OCT,18,Cabery,1,4,78024.64,72095.34,5929.3,28100,22170.8,5929.2,1778.8,1482.33,296.47
OCT,18,Cahokia,15,66,1771348.89,1617873.57,153475.32,539962,386493.09,153468.91,46041.14,38367.62,7673.52
OCT,18,Cairo,4,18,741023.52,680082.24,60941.28,244746,183804.71,60941.29,18282.56,15235.47,3047.09
OCT,18,Calhoun County,4,17,352603,329257.39,23345.61,122180,98834.18,23345.82,7003.81,5836.52,1167.29
OCT,18,Calumet City,18,85,5528762.92,5102251.58,426511.34,1905694,1479182.84,426511.16,127954.06,106628.43,21325.63
OCT,18,Calumet Park,11,49,4201010,3860366.18,340643.82,1448136,1107446.96,340689.04,102207.12,85172.61,17034.51
OCT,18,Cambridge,3,11,201639.62,182471.57,19168.05,57949,38780.95,19168.05,5750.54,4792.11,958.43
OCT,18,Camp Point,2,5,99120.7,91411.68,7709.02,29286,21576.98,7709.02,2312.72,1927.26,385.46
OCT,18,Campbell Hill,2,8,297955.95,278800.91,19155.04,84982,65826.62,19155.38,5746.74,4788.95,957.79
OCT,18,Campus,1,3,42245.04,38332.69,3912.35,13202,9289.65,3912.35,1173.75,978.13,195.62
OCT,18,Canton,11,50,2540269.64,2352003.61,188266.03,761778,573512.14,188265.86,56480.07,47066.72,9413.35
OCT,18,Cantrall,1,3,74385.44,73592.95,792.49,20829,20036.47,792.53,237.81,198.17,39.64
OCT,18,Capron,2,10,250903.54,234954.02,15949.52,78380,62430.48,15949.52,4784.95,3987.46,797.49
OCT,18,Carbon Cliff,2,10,231789.25,215042.44,16746.81,69343,52596.19,16746.81,5024.18,4186.81,837.37
OCT,18,Carbon Hill,2,7,193681.85,176020.64,17661.21,65597,47935.32,17661.68,5298.64,4415.54,883.1
OCT,18,Carbondale,23,104,4375587.47,4016404.81,359182.66,1391560,1032267.72,359292.28,107788.61,89823.89,17964.72
OCT,18,Carlinville,9,38,1664714.25,1508059.72,156654.53,482374,325718.89,156655.11,46996.99,39164.14,7832.85
OCT,18,Carlyle,7,29,1231722.98,1143297.38,88425.6,382305,293862.03,88442.97,26533.02,22110.86,4422.16
OCT,18,Carmi,10,42,1684486.19,1556268.59,128217.6,444803,316539.5,128263.5,38479.35,32066.12,6413.23
OCT,18,Carol Stream,16,80,5256756.21,4842710.7,414045.51,1692313,1278266.62,414046.38,124214.82,103512.36,20702.46
OCT,18,Carpentersville,23,111,6212574.32,5692377.73,520196.59,2033730,1513521.92,520208.08,156063.44,130052.92,26010.52
OCT,18,Carrier Mills,2,9,363331.1,343260.23,20070.87,81136,61065.16,20070.84,6021.34,5017.78,1003.56
OCT,18,Carroll County,3,12,341297.13,318584.35,22712.78,105867,83154.42,22712.58,6813.91,5678.26,1135.65
OCT,18,Carrollton,5,25,928248.25,856737.17,71511.08,292218,220707.18,71510.82,21453.36,17877.81,3575.55
OCT,18,Carterville,1,5,283895.3,262328.9,21566.4,85007,63439.77,21567.23,6470.21,5391.84,1078.37
OCT,18,Carthage,3,13,223972.05,203069.08,20902.97,69845,48929.35,20915.65,6274.73,5228.94,1045.79
OCT,18,Cary,8,38,1728810.53,1575706.05,153104.48,542529,389402.43,153126.57,45938.37,38281.99,7656.38
OCT,18,Casey,5,21,887637.51,822177.48,65460.03,258476,193015.44,65460.56,19638.33,16365.26,3273.07
OCT,18,Caseyville,17,75,3731673.83,3439422.99,292250.84,1137550,845299.04,292250.96,87676.05,73063.38,14612.67
OCT,18,Cass County,1,5,104914.81,95421.26,9493.55,32952,23458.45,9493.55,2848.12,2373.44,474.68
OCT,18,Catlin,1,5,142624.44,129890.77,12733.67,43780,31046.09,12733.91,3820.26,3183.55,636.71
OCT,18,Cedar Point,2,8,266489.22,242669.37,23819.85,96979,73159.22,23819.78,7146.03,5955.03,1191
OCT,18,Central City,4,20,1246573.44,1142452.51,104120.93,372582,268460.89,104121.11,31236.52,26030.43,5206.09
OCT,18,Centralia,19,92,5273286.38,4865301.72,407984.66,1427347,1019357.7,407989.3,122397.82,101998.23,20399.59
OCT,18,Centreville,2,9,673937.37,619054.91,54882.46,207573,152690.9,54882.1,16464.74,13720.62,2744.12
OCT,18,Cerro Gordo,1,4,61767.6,55353.53,6414.07,21946,15531.98,6414.02,1924.29,1603.58,320.71
OCT,18,Champaign,58,271,16833920.41,15473147.41,1360773,5681652,4320764.78,1360887.22,408268.87,340224.11,68044.76
OCT,18,Champaign County,6,26,1638536.71,1512590.96,125945.75,544567,418827.87,125739.13,37721.96,31434.98,6286.98
OCT,18,Chandlerville,2,7,134195.63,124777.53,9418.1,48480,39061.9,9418.1,2825.5,2354.58,470.92
OCT,18,Channahon,8,35,1717021.64,1553274.23,163747.41,543978,380230.03,163747.97,49124.78,40937.34,8187.44
OCT,18,Chapin,1,5,97603.12,92626.87,4976.25,31654,26677.75,4976.25,1492.86,1244.05,248.81
OCT,18,Charleston,16,68,2895212.49,2658606.89,236605.6,876040,639439.48,236600.52,70980.71,59150.6,11830.11
OCT,18,Chatham,9,38,1869035.7,1722342.29,146693.41,573230,426536.28,146693.72,44008.42,36673.72,7334.7
OCT,18,Chatsworth,2,8,158458.11,144325.62,14132.49,52204,38071.51,14132.49,4239.74,3533.12,706.62
OCT,18,Chebanse,3,12,207697.87,190364.93,17332.94,72990,55657.06,17332.94,5200.01,4333.36,866.65
OCT,18,Chenoa,4,20,906032.28,823086.94,82945.34,283609,200663.39,82945.61,24883.89,20736.57,4147.32
OCT,18,Cherry,1,5,59352.18,55708.69,3643.49,15835,12191.56,3643.44,1093.09,910.91,182.18
OCT,18,Cherry Valley,8,40,2898731.85,2665137.47,233594.38,885174,651579.34,233594.66,70078.89,58399.05,11679.84
OCT,18,Chester,9,43,1969250.79,1807604.72,161646.07,596846,435199.97,161646.03,48494.2,40411.84,8082.36
OCT,18,Chesterfield,1,5,95865.46,88812.43,7053.03,27765,20712.44,7052.56,2115.81,1763.17,352.64
OCT,18,Chicago Heights,15,71,4721346.32,4332419.48,388926.84,1618685,1229757.86,388927.14,116678.71,97232.27,19446.44
OCT,18,Chicago Ridge,20,93,5175132,4778607.35,396524.65,1575437,1178926.34,396510.66,118954.05,99128.41,19825.64
OCT,18,Chillicothe,14,67,2674579.89,2450148.1,224431.79,842275,617844.21,224430.79,67329.85,56108.22,11221.63
OCT,18,Christian County,4,18,636294.66,583775.22,52519.44,192443,139923.09,52519.91,15756.14,13130.13,2626.01
OCT,18,Christopher,7,29,1322687.69,1215336,107351.69,343629,236277.16,107351.84,32205.81,26838.16,5367.65
OCT,18,Cicero,41,186,15602384.12,14296101.75,1306282.37,5384439,4078147.85,1306291.15,391888.99,326574.27,65314.72
OCT,18,Cisne,2,10,317008.3,303088.88,13919.42,100726,86806.58,13919.42,4175.93,3479.94,695.99
OCT,18,Cissna Park,1,3,32104.84,28089.42,4015.42,10532,6516.58,4015.42,1204.66,1003.89,200.77
OCT,18,Claremont,1,3,30576.89,26441.75,4135.14,13422,9286.86,4135.14,1240.53,1033.78,206.75
OCT,18,Clark County,2,7,167861.61,155849.72,12011.89,46156,34144.09,12011.91,3603.59,3003,600.59
OCT,18,Clay City,1,5,305337.1,282758.8,22578.3,80467,57888.7,22578.3,6773.51,5644.59,1128.92
OCT,18,Clay County,1,3,42494.15,40510.12,1984.03,15960,13975.87,1984.13,595.27,496.06,99.21
OCT,18,Clayton,1,4,48996.54,44014.94,4981.6,15341,10359.4,4981.6,1494.53,1245.44,249.09
OCT,18,Clifton,4,18,379380.29,346250.69,33129.6,122613,89483.46,33129.54,9939.04,8282.54,1656.5
OCT,18,Clinton,11,54,3027133.17,2793231.65,233901.52,940777,706786.73,233990.27,70197.56,58497.98,11699.58
OCT,18,Clinton County,8,37,1107002.19,1018205.37,88796.82,354515,265718.18,88796.82,26639.45,22199.55,4439.9
OCT,18,Coal City,7,28,1164364.42,1065822.32,98542.1,355830,257287.87,98542.13,29562.96,24635.79,4927.17
OCT,18,Coal Valley,5,22,388515.85,345049.82,43466.03,127958,84491.69,43466.31,13040.08,10866.75,2173.33
OCT,18,Coalton,1,4,109075.29,100340.52,8734.77,40768,32033.23,8734.77,2620.49,2183.74,436.75
OCT,18,Cobden,1,4,108496.18,98619.65,9876.53,21921,12044.77,9876.23,2962.89,2469.08,493.81
OCT,18,Colfax,1,3,64767.23,59914.67,4852.56,15168,10315.44,4852.56,1455.79,1213.16,242.63
OCT,18,Collinsville,17,72,3583121.44,3282311.1,300810.34,1075631,774819.77,300811.23,90243.86,75203.24,15040.62
OCT,18,Colona,6,28,689947.02,620874.94,69072.08,226076,157003.8,69072.2,20721.88,17268.23,3453.65
OCT,18,Columbia,9,37,1838681.68,1691073.52,147608.16,536659,389050.47,147608.53,44283.06,36902.56,7380.5
OCT,18,Compton,1,3,104065.79,100101.94,3963.85,30526,26562.15,3963.85,1189.15,990.96,198.19
OCT,18,Cooksville,1,5,262129.95,239551.58,22578.37,81059,58480.63,22578.37,6773.6,5644.67,1128.93
OCT,18,Cordova,2,9,301191.88,280084.48,21107.4,88448,67340.52,21107.48,6332.37,5276.98,1055.39
OCT,18,Coulterville,4,20,1566153.46,1434598.52,131554.94,454038,322483.4,131554.6,39466.57,32888.82,6577.75
OCT,18,Country Club Hills,5,23,940632.97,851754.33,88878.64,342588,253710,88878,26663.79,22219.84,4443.95
OCT,18,Countryside,20,87,6914892.74,6408513.18,506379.56,2078561,1572176.79,506384.21,151916.1,126596.78,25319.32
OCT,18,Crainville,1,5,229704.76,203338.78,26365.98,82851,56485.02,26365.98,7909.81,6591.51,1318.3
OCT,18,Crawford County,1,5,118397.78,109108.7,9289.08,34130,24840.92,9289.08,2786.76,2322.3,464.46
OCT,18,Creal Springs,1,3,43427.52,39521.19,3906.33,10598,6691.67,3906.33,1171.94,976.62,195.32
OCT,18,Crescent City,1,5,125515.52,115398.25,10117.27,37278,27160.59,10117.41,3035.28,2529.4,505.88
OCT,18,Crest Hill,15,66,3466376.14,3201009.24,265366.9,1085008,819580.1,265427.9,79628.92,66357.43,13271.49
OCT,18,Crestwood,29,143,9078149.84,8369291.25,708858.59,2977514,2268655.96,708858.04,212658.74,177215.68,35443.06
OCT,18,Crete,12,58,2384218.52,2175952.78,208265.74,835513,627248,208265,62480.02,52066.71,10413.31
OCT,18,Creve Coeur,12,53,1735866.3,1596277.07,139589.23,536594,397006.18,139587.82,41876.79,34897.32,6979.47
OCT,18,Crystal Lake,15,43,2274634.89,2077780.53,196854.36,742790,545934.85,196855.15,59056.91,49214.12,9842.79
OCT,18,Cuba,3,14,365101.4,336459.19,28642.21,109741,81098.8,28642.2,8592.73,7160.62,1432.11
OCT,18,Cullom,1,5,53865,48035.07,5829.93,18809,12979.07,5829.93,1749,1457.5,291.5
OCT,18,Cumberland County,2,8,182987.6,163415.64,19571.96,68736,49169.49,19566.51,5869.97,4891.64,978.33
OCT,18,Curran,1,5,132640.66,123137.82,9502.84,40724,31221.58,9502.42,2850.79,2375.66,475.13
OCT,18,Cypress,1,4,68313.01,63921.77,4391.24,16863,12471.76,4391.24,1317.4,1097.83,219.57
OCT,18,Dakota,1,5,126069.82,116180.71,9889.11,44753,34863.94,9889.06,2966.75,2472.29,494.46
OCT,18,Dallas City,2,10,269210.8,244706.65,24504.15,67949,43444.9,24504.1,7351.37,6126.14,1225.23
OCT,18,Dalton City,2,8,280814.63,257293.18,23521.45,96842,73320.6,23521.4,7056.55,5880.46,1176.09
OCT,18,Damiansville,1,4,84944.47,77787.9,7156.57,28511,21354.38,7156.62,2147.07,1789.23,357.84
OCT,18,Danvers,1,3,122001.09,110178.34,11822.75,35223,23400.31,11822.69,3546.82,2955.69,591.13
OCT,18,Danville,27,123,6072397.44,5538839.58,533557.86,1910973,1377402.7,533570.3,160072.31,133393.63,26678.68
OCT,18,Darien,8,38,3681507.52,3370383.44,311124.08,1121263,810139.22,311123.78,93337.57,77781.32,15556.25
OCT,18,Davis,2,8,249940.16,233904.45,16035.71,77146,61090.39,16055.61,4816.7,4013.92,802.78
OCT,18,Davis Junction,3,15,704979.33,646501.82,58477.51,227802,169323.41,58478.59,17543.81,14619.85,2923.96
OCT,18,Dawson,2,7,180554.75,167108.25,13446.5,58179,44733.55,13445.45,4033.71,3361.43,672.28
OCT,18,De Witt,2,10,420713.99,378677.41,42036.58,155051,113014.37,42036.63,12611.07,10509.23,2101.84
OCT,18,Decatur,84,407,28620362.23,26232095.9,2388266.33,9402082,7013753.8,2388328.2,716503.06,597086.02,119417.04
OCT,18,Deer Creek,2,8,269404.82,247244.07,22160.75,77747,55586.25,22160.75,6648.32,5540.27,1108.05
OCT,18,DeKalb,20,93,5004709.02,4642454.55,362254.47,1575100,1212825.39,362274.61,108683.36,90569.54,18113.82
OCT,18,Delavan,2,8,139346.52,131553.66,7792.86,43527,35733.86,7793.14,2338.05,1948.38,389.67
OCT,18,Depue,4,18,317369.24,298176.06,19193.18,87128,67866.75,19261.25,5778.59,4815.51,963.08
OCT,18,Diamond,5,23,1660403.77,1515928.51,144475.26,492778,348301.76,144476.24,43343.06,36119.23,7223.83
OCT,18,Dieterich,2,7,185125.66,171818.33,13307.33,54672,41364.52,13307.48,3992.28,3326.9,665.38
OCT,18,Divernon,4,20,958214.7,877258.19,80956.51,295474,214543.41,80930.59,24279.4,20232.83,4046.57
OCT,18,Dixmoor,2,9,457270.56,421526.62,35743.94,135949,100205.06,35743.94,10723.21,8936.01,1787.2
