Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
FEB,19,Chenoa,4,20,838722.03,768211.34,70510.69,255910,185248.53,70661.47,21198.53,17665.45,3533.08
FEB,19,Cherry,1,5,34273.13,32860.38,1412.75,8843,7430.25,1412.75,423.87,353.22,70.65
FEB,19,Cherry Valley,10,50,2989042.46,2762563.39,226479.07,958787,732307.17,226479.83,67944.26,56620.24,11324.02
FEB,19,Chester,11,53,2398322.11,2201450.33,196871.78,755585,558713.27,196871.73,59061.96,49218.3,9843.66
FEB,19,Chesterfield,1,5,86404.89,77291.72,9113.17,24379,15265.83,9113.17,2734.01,2278.34,455.67
FEB,19,Chicago Heights,15,71,4564854.49,4196352.62,368501.87,1580587,1212104.95,368482.05,110545.42,92121.19,18424.23
FEB,19,Chicago Ridge,22,103,5531529.72,5083460.21,448069.51,1697020,1248950.38,448069.62,134421.56,112017.99,22403.57
FEB,19,Chillicothe,15,71,2756283.02,2552357.98,203925.04,840181,636118.28,204062.72,61219.34,51016.12,10203.22
FEB,19,Christian County,4,19,514581.52,467034.36,47547.16,161744,114196.49,47547.51,14264.46,11887.06,2377.4
FEB,19,Christopher,8,34,1371709.58,1261862.47,109847.11,373003,263155.83,109847.17,32954.4,27462.02,5492.38
FEB,19,Cicero,45,211,14879450.78,13563167.44,1316283.34,5184098,3867775.81,1316322.19,394898.59,329082.27,65816.32
FEB,19,Cisne,2,10,244920.77,225187.83,19732.94,68155,48440.56,19714.44,5914.45,4928.71,985.74
FEB,19,Cissna Park,1,3,45742.08,43037.11,2704.97,15383,12678.03,2704.97,811.46,676.22,135.24
FEB,19,Claremont,1,4,70705.05,64780.33,5924.72,29909,23984.28,5924.72,1777.41,1481.18,296.23
FEB,19,Clark County,3,11,106133.94,94758.68,11375.26,30828,19453,11375,3412.54,2843.79,568.75
FEB,19,Clay City,1,5,348029.85,323363.21,24666.64,96248,71581.95,24666.05,7399.81,6166.51,1233.3
FEB,19,Clay County,1,3,33553.77,30607.07,2946.7,10640,7693.3,2946.7,884.05,736.7,147.35
FEB,19,Clayton,1,4,77441.72,70524.78,6916.94,27043,20126.06,6916.94,2075.15,1729.29,345.86
FEB,19,Clifton,4,18,337501.5,308263.8,29237.7,110621,81383.25,29237.75,8771.44,7309.54,1461.9
FEB,19,Clinton,13,65,3174330.4,2925774.74,248555.66,1022108,773542.83,248565.17,74570.07,62141.73,12428.34
FEB,19,Clinton County,9,42,1077300.66,991700.11,85600.55,352335,266750.64,85584.36,25675.62,21396.36,4279.26
FEB,19,Coal City,7,28,1196668.32,1090541.16,106127.16,367209,261081.75,106127.25,31838.45,26532.04,5306.41
FEB,19,Coal Valley,5,22,320754.54,287347.29,33407.25,114214,80807.15,33406.85,10022.26,8351.88,1670.38
FEB,19,Coalton,1,4,113606.79,104141.46,9465.33,39959,30493.67,9465.33,2839.68,2366.4,473.28
FEB,19,Cobden,1,4,144676,129718.52,14957.48,32939,17981.33,14957.67,4487.35,3739.46,747.89
FEB,19,Colfax,2,7,131559.04,121356.55,10202.49,42722,32519.51,10202.49,3060.78,2550.66,510.12
FEB,19,Collinsville,16,68,3631633.33,3370014.27,261619.06,1117396,855770.32,261625.68,78488.23,65406.87,13081.36
FEB,19,Colona,6,28,671360.54,609333.25,62027.29,221164,159137.18,62026.82,18608.34,15506.96,3101.38
FEB,19,Columbia,8,37,1942918.26,1796297.09,146621.17,604741,458120.17,146620.83,43986.6,36655.49,7331.11
FEB,19,Compton,1,3,92270.61,84560.33,7710.28,24385,16674.72,7710.28,2313.13,1927.61,385.52
FEB,19,Cook County,9,44,2335446.9,2127133.66,208313.24,815564,607249.06,208314.94,62494.91,52079.12,10415.79
FEB,19,Cooksville,1,5,162904.9,146374.98,16529.92,53297,36766.93,16530.07,4959.08,4132.57,826.51
FEB,19,Cordova,2,10,268570.08,244109.29,24460.79,80408,55946.67,24461.33,7338.54,6115.46,1223.08
FEB,19,Cortland,1,5,168204,157181.61,11022.39,52966,41943.61,11022.39,3306.71,2755.59,551.12
FEB,19,Coulterville,4,20,1568504.06,1446893.28,121610.78,446633,324997.17,121635.83,36491.02,30409.21,6081.81
FEB,19,Country Club Hills,6,27,986797.03,905004.66,81792.37,340197,258404.74,81792.26,24537.81,20448.17,4089.64
FEB,19,Countryside,20,87,6292219.46,5829883.28,462336.18,1916339,1453876.87,462462.13,138739.22,115616.08,23123.14
FEB,19,Crainville,1,5,214429.56,200264.55,14165.01,65598,51432.99,14165.01,4249.51,3541.26,708.25
FEB,19,Crawford County,1,5,85774.1,78104.83,7669.27,27075,19405.73,7669.27,2300.83,1917.36,383.47
FEB,19,Creal Springs,1,3,35294.78,31081.41,4213.37,10006,5792.63,4213.37,1264.04,1053.37,210.67
FEB,19,Crescent City,1,5,117025.14,105491.52,11533.62,36294,24760.38,11533.62,3460.14,2883.45,576.69
FEB,19,Crest Hill,13,56,3239968.48,2992668.94,247299.54,1040931,793627.78,247303.22,74191.43,61826.21,12365.22
FEB,19,Crestwood,29,144,9389514.42,8608655.59,780858.83,3059569,2278707.27,780861.73,234259.93,195216.65,39043.28
FEB,19,Crete,13,63,2509258.47,2280746.17,228512.3,870348,641835.52,228512.48,68554.41,57128.7,11425.71
FEB,19,Creve Coeur,11,50,1987812.35,1824636.62,163175.73,595186,432010.32,163175.68,48953.23,40794.37,8158.86
FEB,19,Crystal Lake,16,46,2309707.33,2117746.46,191960.87,777719,585758.59,191960.41,57588.51,47990.45,9598.06
FEB,19,Cuba,3,14,334128.03,307276.81,26851.22,102942,76091.45,26850.55,8055.22,6712.7,1342.52
FEB,19,Cullom,1,5,74401.7,72138.34,2263.36,22120,19856.64,2263.36,679.01,565.84,113.17
FEB,19,Cumberland County,2,8,68791.53,60657.11,8134.42,23802,15667.73,8134.27,2440.39,2033.66,406.73
FEB,19,Curran,1,5,101337.84,93003.52,8334.32,30970,22635.73,8334.27,2500.35,2083.63,416.72
FEB,19,Cypress,1,4,31124.13,27711.27,3412.86,8637,5224.36,3412.64,1023.86,853.22,170.64
FEB,19,Dakota,1,5,118898.49,104446.24,14452.25,39596,25143.75,14452.25,4335.75,3613.12,722.63
FEB,19,Dallas City,2,6,191311.55,178081.59,13229.96,51035,37839.64,13195.36,3958.6,3298.84,659.76
FEB,19,Dalton City,2,9,267579.54,244072.36,23507.18,97180,73672.92,23507.08,7052.18,5876.82,1175.36
FEB,19,Damiansville,1,4,101575.29,96201.72,5373.57,30775,25401.43,5373.57,1612.09,1343.41,268.68
FEB,19,Danvers,1,3,120657.8,112975.33,7682.47,32299,24616.57,7682.43,2304.72,1920.6,384.12
FEB,19,Danville,26,118,6215393.62,5666131.44,549262.18,1978732,1429471.87,549260.13,164779.06,137315.89,27463.17
FEB,19,Darien,8,38,3638403.28,3320859.76,317543.52,1108329,790786.03,317542.97,95263.4,79386.19,15877.21
FEB,19,Davis,2,8,159379.23,146124.04,13255.19,51942,38686.82,13255.18,3976.67,3313.89,662.78
FEB,19,Davis Junction,3,15,623525.78,576386.91,47138.87,200675,153536.33,47138.67,14141.63,11784.69,2356.94
FEB,19,Dawson,2,8,198226.38,189104.12,9122.26,65984,56861.8,9122.2,2736.74,2280.62,456.12
FEB,19,De Witt,2,10,362413.79,341313,21100.79,109408,88307.49,21100.51,6330.31,5275.26,1055.05
FEB,19,Decatur,82,400,31236184.45,28625231.02,2610953.43,10459038,7848081.96,2610956.04,783290.54,652742.27,130548.27
FEB,19,Deer Creek,2,9,212013.41,197575.94,14437.47,66405,51967.51,14437.49,4331.28,3609.39,721.89
FEB,19,DeKalb,19,89,4657290.96,4267999.45,389291.51,1465230,1075901.23,389328.77,116799.49,97332.94,19466.55
FEB,19,Delavan,2,8,153947.23,141804.93,12142.3,54008,41865.78,12142.22,3642.75,3035.63,607.12
