Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
NOV,17,Arcola,3,13,318696.3,293358.03,25338.27,100460,75121.02,25338.98,7601.76,6334.8,1266.96
NOV,17,Arenzville,1,2,50392.78,47306.84,3085.94,12492,9406.06,3085.94,925.81,771.51,154.3
NOV,17,Argenta,2,10,233902.75,220950.9,12951.85,73988,61036.13,12951.87,3885.57,3237.98,647.59
NOV,17,Arlington,1,4,133575.96,121090.64,12485.32,37782,25296.68,12485.32,3745.62,3121.35,624.27
NOV,17,Armington,1,3,24517.05,22981.13,1535.92,8150,6614.08,1535.92,460.82,384.02,76.8
NOV,17,Aroma Park,3,10,310493.42,280652.37,29841.05,100086,70244.95,29841.05,8952.34,7460.29,1492.05
NOV,17,Arthur,3,14,463802.42,425013.22,38789.2,164534,125744.58,38789.42,11637.07,9697.56,1939.51
NOV,17,Ashkum,2,6,205521.63,192850.06,12671.57,65610,52938.43,12671.57,3801.55,3167.96,633.59
NOV,17,Ashland,2,9,191378.68,176328.28,15050.4,61955,46904.65,15050.35,4515.12,3762.6,752.52
NOV,17,Ashley,3,15,471299.09,435939.88,35359.21,138880,103520.92,35359.08,10607.96,8839.96,1768
NOV,17,Ashmore,3,15,652382.24,614773.44,37608.8,161290,123681.25,37608.75,11282.68,9402.23,1880.45
NOV,17,Ashton,3,14,356143.94,328766.46,27377.48,116888,89510.52,27377.48,8213.38,6844.48,1368.9
NOV,17,Assumption,2,9,248377.61,230285.08,18092.53,73248,55155.48,18092.52,5427.83,4523.19,904.64
NOV,17,Astoria,1,3,125862.85,114050.18,11812.67,31613,19800.33,11812.67,3543.85,2953.21,590.64
NOV,17,Athens,4,19,628256.39,581537.92,46718.47,190311,143592.02,46718.98,14015.95,11679.96,2335.99
NOV,17,Atlanta,3,13,294160.39,272145.36,22015.03,92557,70542,22015,6604.6,5503.84,1100.76
NOV,17,Atwood,2,10,298241.17,274637.51,23603.66,78241,54637.83,23603.17,7081.05,5900.87,1180.18
NOV,17,Auburn,8,31,1050966.35,961126.88,89839.47,303975,214134.7,89840.3,26952.46,22460.4,4492.06
NOV,17,Augusta,3,10,158892.42,147912.12,10980.3,46929,35948.61,10980.39,3294.2,2745.17,549.03
NOV,17,Aurora,31,141,7736958.58,7133629.73,603328.85,2318166,1714732.83,603433.17,181030.99,150859.2,30171.79
NOV,17,Ava,2,7,176245.61,158719.61,17526,42890,25363.76,17526.24,5257.94,4381.63,876.31
NOV,17,Aviston,3,9,264250.69,242971.06,21279.63,80965,59685.37,21279.63,6383.99,5320,1063.99
NOV,17,Avon,1,4,144446.66,128290.52,16156.14,42067,25909.99,16157.01,4847.21,4039.35,807.86
NOV,17,Baldwin,2,5,115772.42,108113.97,7658.45,40642,32983.25,7658.75,2297.64,1914.7,382.94
NOV,17,Banner,2,8,274799.02,251123.19,23675.83,99363,75687.19,23675.81,7102.77,5918.98,1183.79
NOV,17,Barry,5,19,568137.79,522643.34,45494.45,164171,118725.35,45445.65,13633.88,11361.58,2272.3
NOV,17,Bartelso,4,11,121056.38,112229.31,8827.07,43455,34627.91,8827.09,2648.17,2206.81,441.36
NOV,17,Bartlett,11,48,3611730.75,3319307.37,292423.38,1124850,832426.57,292423.43,87727.3,73106.13,14621.17
NOV,17,Bartonville,17,79,2838661.04,2619153.03,219508.01,900255,680735.5,219519.5,65856.69,54880.61,10976.08
NOV,17,Basco,1,3,72112.58,64972.84,7139.74,31086,23946.26,7139.74,2141.95,1784.96,356.99
NOV,17,Batavia,6,30,675318.57,622925.48,52393.09,211950,159556.98,52393.02,15718.25,13098.53,2619.72
NOV,17,Batchtown,1,5,92135.3,84939.05,7196.25,25533,18336.75,7196.25,2158.95,1799.13,359.82
NOV,17,Bath,1,3,90038.31,81868.16,8170.15,28412,20241.85,8170.15,2451.11,2042.59,408.52
NOV,17,Beach Park,3,14,882858.28,816858.04,66000.24,298750,232749.99,66000.01,19800.09,16500.07,3300.02
NOV,17,Beardstown,10,47,1553476.07,1417516.93,135959.14,444422,308462.61,135959.39,40788.37,33990.33,6798.04
NOV,17,Beaverville,2,5,0,0,0,0,0,0,0,0,0
NOV,17,Beckemeyer,2,10,517564.73,476293.78,41270.95,166408,125137.15,41270.85,12381.36,10317.8,2063.56
NOV,17,Bedford Park,4,18,2358507.99,2157496.37,201011.62,722312,521141.61,201170.39,60351.21,50292.68,10058.53
NOV,17,Beecher,9,40,1201420.9,1101253.08,100167.82,402545,302377.13,100167.87,30050.69,25042.24,5008.45
NOV,17,Belgium,3,15,440055.97,409755.46,30300.51,127571,97270.65,30300.35,9090.19,7575.15,1515.04
NOV,17,Belleville,29,128,6148484.2,5662625.01,485859.19,1918087,1432228.4,485858.6,145758.92,121465.8,24293.12
NOV,17,Bellevue,3,15,468688.87,428655.94,40032.93,146632,106599.36,40032.64,12010,10008.34,2001.66
NOV,17,Bellwood,2,8,468302.14,427843.48,40458.66,160473,120014.34,40458.66,12137.63,10114.69,2022.94
NOV,17,Belvidere,20,97,5630988.63,5185301.15,445687.48,1783461,1337773.57,445687.43,133707,111422.53,22284.47
NOV,17,Bement,4,18,332306.67,300139.05,32167.62,107679,75511.08,32167.92,9650.66,8042.21,1608.45
NOV,17,Benld,3,14,349650.52,321602.79,28047.73,105300,77251.93,28048.07,8414.45,7012.04,1402.41
NOV,17,Bensenville,4,18,1162855.3,1052281.19,110574.11,389326,278736.81,110589.19,33177.01,27647.52,5529.49
NOV,17,Benson,2,7,193691.69,180496.66,13195.03,54386,41191.11,13194.89,3958.53,3298.79,659.74
NOV,17,Benton,13,61,2036585.34,1890095.75,146489.59,564312,417815.54,146496.46,43949.28,36624.4,7324.88
NOV,17,Berkeley,6,28,1917844.81,1769666.99,148177.82,583520,435343.4,148176.6,44453.11,37044.27,7408.84
NOV,17,Berwyn,54,245,12278457.57,11280810.93,997646.64,4007929,3010488.04,997440.96,299234.17,249361.88,49872.29
NOV,17,Bethalto,3,11,501840.85,466532.52,35308.33,130813,95504.67,35308.33,10592.53,8827.1,1765.43
NOV,17,Bethany,1,5,85157.04,80716.42,4440.62,28871,24430.51,4440.49,1332.15,1110.12,222.03
NOV,17,Big Rock,1,4,138046.94,130146.45,7900.49,42070,34168.51,7901.49,2370.46,1975.39,395.07
NOV,17,Bishop Hill,1,3,92415.79,85640.3,6775.49,20171,13395.66,6775.34,2032.58,1693.82,338.76
NOV,17,Blandinsville,3,9,163822.59,148571.76,15250.83,45536,30285.32,15250.68,4575.24,3812.7,762.54
NOV,17,Bloomingdale,7,23,1055086.61,965388.21,89698.4,327106,237407.67,89698.33,26909.68,22424.75,4484.93
NOV,17,Bloomington,57,254,15952645.04,14666431.38,1286213.66,5065717,3779123.64,1286593.36,385980.23,321650.27,64329.96
NOV,17,Blue Island,24,107,5024830.7,4644068.08,380762.62,1656586,1275822.7,380763.3,114230.02,95191.7,19038.32
NOV,17,Blue Mound,2,10,258281.49,236799.22,21482.27,88859,67376.56,21482.44,6444.9,5370.75,1074.15
NOV,17,Bluffs,1,5,331149.81,297185.29,33964.52,110950,76985.58,33964.42,10189.33,8491.11,1698.22
NOV,17,Bond County,1,3,24121.71,22633.35,1488.36,8948,7459.63,1488.37,446.51,372.1,74.41
NOV,17,Boone County,10,44,1875622.06,1713148.84,162473.22,578269,415687.34,162581.66,48774.75,40645.65,8129.1
NOV,17,Bourbonnais,4,18,917576.95,842983.81,74593.14,299623,225029.65,74593.35,22378.13,18648.45,3729.68
NOV,17,Bowen,1,3,53432.43,49676.99,3755.44,16356,12600.56,3755.44,1126.66,938.88,187.78
NOV,17,Braceville,1,5,56798.25,52777.2,4021.05,19133,15111.95,4021.05,1206.33,1005.28,201.05
NOV,17,Bradford,2,7,110373.25,101668.94,8704.31,35052,26347.69,8704.31,2611.42,2176.19,435.23
NOV,17,Bradley,22,98,4298962.56,3917860.52,381102.04,1417516,1036413.97,381102.03,114331.73,95276.52,19055.21
NOV,17,Braidwood,6,27,783390.7,719179.67,64211.03,234356,170145.26,64210.74,19263.32,16052.79,3210.53
NOV,17,Breese,9,33,1026489.18,934585.55,91903.63,336686,245082.94,91603.06,27481.18,22901,4580.18
NOV,17,Bridgeport,6,22,384113.43,345901.7,38211.73,116242,78030.08,38211.92,11463.79,9553.15,1910.64
NOV,17,Bridgeview,25,119,7356309.21,6695310.87,660998.34,2295514,1634361.7,661152.3,198346.7,165288.96,33057.74
NOV,17,Brimfield,3,15,468381.93,431119.1,37262.83,162254,124990.95,37263.05,11179,9315.84,1863.16
NOV,17,Broadlands,1,5,134452.47,122164.05,12288.42,47137,34848.58,12288.42,3686.58,3072.15,614.43
NOV,17,Broadview,5,22,1103221.55,1000691.66,102529.89,382116,279585.96,102530.04,30759.31,25632.77,5126.54
NOV,17,Brocton,1,5,86472.37,78514.04,7958.33,22916,14957.48,7958.52,2387.6,1989.67,397.93
NOV,17,Brookfield,14,67,3309615.2,3024493.24,285121.96,1102106,816983.88,285122.12,85537.26,71281.07,14256.19
NOV,17,Brooklyn,1,4,162330.24,147572.71,14757.53,53834,39077.71,14756.29,4426.9,3689.08,737.82
NOV,17,Brown County,1,2,3257.1,2649.56,607.54,1222,614.46,607.54,182.25,151.87,30.38
NOV,17,Bryant,1,3,92887.37,88581.39,4305.98,26824,22518.26,4305.74,1291.72,1076.44,215.28
NOV,17,Buckley,2,10,448977.12,405501.58,43475.54,134525,91147.86,43377.14,13013.34,10844.46,2168.88
NOV,17,Buckner,1,5,254917.54,235185.42,19732.12,62957,43224.88,19732.12,5919.68,4933.07,986.61
NOV,17,Buffalo,1,3,85372.21,76802.84,8569.37,24794,16224.63,8569.37,2570.85,2142.37,428.48
NOV,17,Buffalo Grove,8,36,1346330.78,1240240.69,106090.09,449613,343490.75,106122.25,31836.81,26530.68,5306.13
NOV,17,Bull Valley,1,4,3940.03,3448.53,491.5,1458,966.45,491.55,147.47,122.9,24.57
NOV,17,Bulpitt,1,5,198866.23,181980.65,16885.58,59313,42427.3,16885.7,5065.79,4221.5,844.29
NOV,17,Buncombe,2,8,252415.03,231014.06,21400.97,84183,62782.15,21400.85,6420.28,5350.24,1070.04
NOV,17,Bunker Hill,2,10,279947.95,262056.59,17891.36,87048,69157.2,17890.8,5367.26,4472.72,894.54
NOV,17,Burbank,22,107,7976589.64,7346593.46,629996.18,2540453,1910113.69,630339.31,189102.65,157585.58,31517.07
NOV,17,Bureau,1,5,155013.57,139910.13,15103.44,54518,39414.56,15103.44,4531.1,3775.91,755.19
NOV,17,Bureau County,2,6,21903.76,20627.18,1276.58,8193,6916.42,1276.58,382.97,319.15,63.82
NOV,17,Burlington,1,5,111246.21,98814.92,12431.29,35397,22965.71,12431.29,3729.48,3107.91,621.57
NOV,17,Burnham,3,15,1067877.68,972567.19,95310.49,358145,262834.56,95310.44,28593.21,23827.68,4765.53
NOV,17,Bushnell,5,18,491641.96,453382.44,38259.52,148098,109838.48,38259.52,11477.85,9564.88,1912.97
NOV,17,Byron,6,27,1138149.79,1058191.48,79958.31,378389,298430.97,79958.03,23987.58,19989.65,3997.93
NOV,17,Cabery,1,4,95595.42,89803.33,5792.09,30460,24667.97,5792.03,1737.61,1448.01,289.6
NOV,17,Cahokia,9,39,1244671.88,1142662.81,102009.07,363971,261962.06,102008.94,30603.07,25502.57,5100.5
NOV,17,Cairo,4,18,657306.04,598550.25,58755.79,226911,168155.18,58755.82,17626.86,14689.05,2937.81
NOV,17,Calhoun County,4,17,367879.32,343418.22,24461.1,105039,80578.25,24460.75,7338.38,6115.34,1223.04
NOV,17,Calumet City,18,82,5200010.11,4794925.8,405084.31,1723319,1318234.84,405084.16,121526.42,101272.05,20254.37
NOV,17,Calumet Park,10,45,3669238.48,3350144.43,319094.05,1280923,961829.02,319093.98,95728.71,79773.97,15954.74
NOV,17,Cambridge,2,8,180520.29,163523.22,16997.07,45694,28696.93,16997.07,5099.16,4249.3,849.86
NOV,17,Camp Point,2,5,83508.69,77475.95,6032.74,24659,18626.26,6032.74,1809.85,1508.21,301.64
NOV,17,Campbell Hill,2,8,324279.78,298084.86,26194.92,98149,71954.09,26194.91,7858.52,6548.77,1309.75
NOV,17,Campus,1,3,52985.55,47918.42,5067.13,17731,12663.87,5067.13,1520.21,1266.84,253.37
NOV,17,Canton,11,50,2601454.57,2400176.4,201278.17,770788,569509.87,201278.13,60384,50320.02,10063.98
NOV,17,Cantrall,1,3,49156.99,46260.92,2896.07,15237,12341.08,2895.92,868.77,723.98,144.79
NOV,17,Capron,1,5,183635.89,167981.15,15654.74,58259,42604.03,15654.97,4696.56,3913.8,782.76
NOV,17,Carbon Cliff,2,10,293997.26,268971.54,25025.72,76893,51867.28,25025.72,7507.81,6256.5,1251.31
NOV,17,Carbon Hill,2,7,255050.67,233614.37,21436.3,77147,55710.68,21436.32,6431,5359.17,1071.83
NOV,17,Carbondale,22,98,3801453.34,3489368.2,312085.14,1227182,915096.88,312085.12,93626.38,78022.02,15604.36
NOV,17,Carlinville,8,33,1727380,1599902.92,127477.08,480334,352857.79,127476.21,38243.13,31869.29,6373.84
NOV,17,Carlyle,6,26,1016639.86,943278.3,73361.56,289231,215869.52,73361.48,22008.7,18340.61,3668.09
NOV,17,Carmi,8,34,1465912.13,1362731.99,103180.14,390666,287485.99,103180.01,30954.32,25795.26,5159.06
NOV,17,Carol Stream,12,60,4530384.1,4165924.7,364459.4,1395764,1031304.77,364459.23,109338.36,91115.31,18223.05
NOV,17,Carpentersville,19,87,4844613.25,4460712.71,383900.54,1493070,1109069.42,384000.58,115200.97,96000.87,19200.1
NOV,17,Carrier Mills,2,9,326478.33,300724.7,25753.63,96600,70845.48,25754.52,7726.38,6438.65,1287.73
NOV,17,Carroll County,2,7,290504.02,269719.6,20784.42,85520,64735.58,20784.42,6235.38,5196.15,1039.23
NOV,17,Carrollton,5,25,954048.84,879383.07,74665.77,290948,216281.57,74666.43,22400.1,18666.75,3733.35
NOV,17,Carterville,1,5,223982.75,207338.1,16644.65,71886,55257.38,16628.62,4988.66,4157.22,831.44
NOV,17,Carthage,2,8,223024.58,202945.37,20079.21,68011,47931.91,20079.09,6023.78,5019.81,1003.97
NOV,17,Cary,9,43,1429760.45,1307035.73,122724.72,462167,339442.32,122724.68,36817.79,30681.52,6136.27
NOV,17,Casey,5,23,1007889.06,932463.56,75425.5,268045,192500.07,75544.93,22663.63,18886.36,3777.27
NOV,17,Caseyville,16,70,3291067.8,3036361.39,254706.41,999781,745074.7,254706.3,76412.59,63677.18,12735.41
NOV,17,Cass County,1,5,103708.58,93018.44,10690.14,31084,20393.78,10690.22,3207.1,2672.58,534.52
NOV,17,Catlin,1,5,144714.6,134558.74,10155.86,47626,37470,10156,3046.84,2539.04,507.8
NOV,17,Cedar Point,2,8,221168.94,204763.9,16405.04,76158,59752.96,16405.04,4921.56,4101.31,820.25
NOV,17,Central City,3,15,854730.27,785782.64,68947.63,250893,181945.37,68947.63,20684.42,17237,3447.42
NOV,17,Centralia,20,97,4466385.46,4112620.47,353764.99,1270450,916673.41,353776.59,106133.58,88444.68,17688.9
NOV,17,Centreville,2,9,569514.85,523139.64,46375.21,197375,150972.77,46402.23,13920.73,11600.61,2320.12
NOV,17,Cerro Gordo,1,4,83715.22,75221.51,8493.71,26148,17653.87,8494.13,2548.28,2123.57,424.71
NOV,17,Champaign,58,275,14661374.19,13498570.47,1162803.72,4911891,3748982.92,1162908.08,348874.96,290729.2,58145.76
NOV,17,Champaign County,6,26,1311709.64,1217597.65,94111.99,404464,310329.69,94134.31,28240.52,23533.76,4706.76
NOV,17,Chandlerville,2,7,131349.49,118181.44,13168.05,55739,42570.95,13168.05,3950.4,3292,658.4
NOV,17,Channahon,7,27,1375972.03,1273364.03,102608,407386,304594.22,102791.78,30837.84,25698.21,5139.63
NOV,17,Charleston,17,70,2777336.37,2568353.2,208983.17,819597,610613.52,208983.48,62695.39,52246.18,10449.21
NOV,17,Chatham,11,48,1807137.12,1670070.68,137066.44,583471,446404.44,137066.56,41120.39,34267.02,6853.37
NOV,17,Chatsworth,2,8,105690.45,98897.07,6793.38,32778,25984.5,6793.5,2038.07,1698.39,339.68
NOV,17,Chebanse,4,14,165875.37,144050.3,21825.07,58663,36838.05,21824.95,6547.58,5456.33,1091.25
NOV,17,Chenoa,5,25,889865.09,811107.38,78757.71,273119,194360.02,78758.98,23627.96,19689.97,3937.99
NOV,17,Cherry,1,5,66731.92,64493.3,2238.62,19732,17493.38,2238.62,671.62,559.68,111.94
NOV,17,Cherry Valley,8,39,2332182.51,2149767.54,182414.97,655087,472672.78,182414.22,54724.61,45603.85,9120.76
NOV,17,Chester,10,46,1875477.57,1715635.42,159842.15,548136,388293.62,159842.38,47952.92,39960.78,7992.14
NOV,17,Chesterfield,1,3,37418.7,32963.5,4455.2,10772,6316.8,4455.2,1336.63,1113.86,222.77
NOV,17,Chicago Heights,16,72,4535509.31,4160398.5,375110.81,1596809,1221697.88,375111.12,112533.96,93778.3,18755.66
NOV,17,Chicago Ridge,19,86,4924037.45,4531256.16,392781.29,1555000,1162219.53,392780.47,117834.84,98195.71,19639.13
NOV,17,Chillicothe,13,62,2453188.51,2272423.73,180764.78,766346,585581.55,180764.45,54229.95,45191.65,9038.3
NOV,17,Christian County,5,21,607605.35,553468.66,54136.69,189687,135550.31,54136.69,16241.26,13534.38,2706.88
NOV,17,Christopher,7,30,1207763.89,1106542.03,101221.86,344760,243538.17,101221.83,30366.77,25305.64,5061.13
NOV,17,Cicero,33,146,11843043.5,10914621.2,928422.3,4059946,3131486.46,928459.54,278539.13,232116,46423.13
NOV,17,Cissna Park,1,3,16424.5,14343.97,2080.53,6536,4455.47,2080.53,624.19,520.16,104.03
NOV,17,Claremont,1,3,39244.41,36749.03,2495.38,15526,13030.62,2495.38,748.64,623.86,124.78
NOV,17,Clark County,2,7,129714.34,119769.51,9944.83,37022,27077.27,9944.73,2983.48,2486.25,497.23
NOV,17,Clay City,2,8,204144.2,183651.31,20492.89,62396,41903,20493,6148.02,5123.35,1024.67
NOV,17,Clay County,1,3,45512.89,42839.98,2672.91,16653,13980.09,2672.91,801.87,668.23,133.64
NOV,17,Clayton,1,3,27231.08,24699.11,2531.97,8054,5522.2,2531.8,759.56,632.97,126.59
NOV,17,Clifton,4,18,608065.61,567606.95,40458.66,153203,112743.73,40459.27,12137.97,10114.98,2022.99
NOV,17,Clinton,8,38,2269195.98,2077518.62,191677.36,703426,511734.82,191691.18,57507.52,47922.94,9584.58
NOV,17,Clinton County,8,36,1020759.15,937990.73,82768.42,339969,257200.33,82768.67,24830.92,20692.45,4138.47
NOV,17,Coal City,6,23,1131356,1037172.5,94183.5,330584,236400.41,94183.59,28255.38,23546.15,4709.23
NOV,17,Coal Valley,4,15,285066.32,257578.34,27487.98,88797,61309.02,27487.98,8246.46,6872.06,1374.4
NOV,17,Coalton,1,4,135549.89,126024.11,9525.78,46087,36561.22,9525.78,2857.78,2381.48,476.3
NOV,17,Cobden,1,3,117189.35,107915.99,9273.36,35669,26395.57,9273.43,2782.06,2318.39,463.67
NOV,17,Coles County,1,4,42880.16,39414.27,3465.89,11305,7839.11,3465.89,1039.73,866.44,173.29
NOV,17,Colfax,1,3,52987.33,50030.44,2956.89,15230,12272.96,2957.04,887.13,739.28,147.85
NOV,17,Collinsville,20,86,3170150.97,2918488.47,251662.5,927518,675855.64,251662.36,75499.57,62916.34,12583.23
NOV,17,Colona,4,18,573914.53,519852.64,54061.89,180887,126824.97,54062.03,16218.78,13515.65,2703.13
NOV,17,Columbia,7,24,1384238.22,1279442.59,104795.63,396384,291653.24,104730.76,31419.41,26182.84,5236.57
NOV,17,Compton,1,3,61347.25,56190.03,5157.22,22870,17712.78,5157.22,1547.16,1289.3,257.86
NOV,17,Cooksville,1,5,197948.44,191753.11,6195.33,63641,57445.67,6195.33,1858.65,1548.87,309.78
NOV,17,Cordova,2,9,189780.36,168883.44,20896.92,58504,37606.93,20897.07,6269.25,5224.39,1044.86
NOV,17,Coulterville,4,20,1118211.44,1035845.06,82366.38,347447,265080.58,82366.42,24710.08,20591.75,4118.33
NOV,17,Country Club Hills,5,22,519736.52,469699.18,50037.34,184035,133998,50037,15011.29,12509.41,2501.88
NOV,17,Countryside,20,86,6023803.48,5578299.61,445503.87,1780839,1335334.36,445504.64,133652.23,111376.9,22275.33
NOV,17,Crainville,2,10,140082.6,129752.82,10329.78,48062,37732.61,10329.39,3098.92,2582.44,516.48
NOV,17,Crawford County,1,5,99061.79,96407.46,2654.33,24711,22056.69,2654.31,796.33,663.61,132.72
NOV,17,Creal Springs,1,3,80165.03,72360.67,7804.36,18898,11093.64,7804.36,2341.32,1951.1,390.22
NOV,17,Crescent City,2,8,126474.12,114577.87,11896.25,42719,30822.76,11896.24,3568.96,2974.14,594.82
NOV,17,Crest Hill,14,61,2868628.88,2651244.44,217384.44,853913,636528.3,217384.7,65215.83,54346.55,10869.28
NOV,17,Creston,1,3,56883.27,53718.74,3164.53,15752,12587.47,3164.53,949.38,791.15,158.23
NOV,17,Crestwood,29,143,8992973.09,8280099.09,712874,2857552,2144672.9,712879.1,213865.23,178221.04,35644.19
NOV,17,Crete,12,57,2635705.06,2437891.01,197814.05,837715,639899.87,197815.13,59345.14,49454.29,9890.85
NOV,17,Creve Coeur,9,40,1760736.12,1643658.83,117077.29,549419,432341.84,117077.16,35123.55,29269.64,5853.91
NOV,17,Crystal Lake,14,40,1977074.05,1804691.78,172382.27,657430,485031.57,172398.43,51719.83,43099.86,8619.97
NOV,17,Cuba,3,14,380810.68,344771.9,36038.78,105942,69902.94,36039.06,10811.86,9009.88,1801.98
NOV,17,Cullom,1,5,68973.25,64328.81,4644.44,22937,18292.56,4644.44,1393.37,1161.15,232.22
NOV,17,Cumberland County,2,8,170184.59,152789.38,17395.21,65213,47818.19,17394.81,5218.46,4348.72,869.74
NOV,17,Curran,1,5,172489.49,158307.48,14182.01,46329,32146.99,14182.01,4254.62,3545.51,709.11
NOV,17,Cypress,1,4,48522.45,45804.32,2718.13,11787,9068.87,2718.13,815.51,679.59,135.92
NOV,17,Dallas City,1,5,148230.48,136051.08,12179.4,35717,23537.6,12179.4,3653.85,3044.88,608.97
NOV,17,Dalton City,2,8,280099.06,261785.42,18313.64,91839,73525.36,18313.64,5494.28,4578.57,915.71
NOV,17,Dalzell,1,4,167474.42,151189.32,16285.1,51412,35126.9,16285.1,4885.66,4071.38,814.28
NOV,17,Damiansville,1,4,68925.1,63650.18,5274.92,22063,16787.93,5275.07,1582.52,1318.76,263.76
NOV,17,Danvers,1,3,100544.96,93113.84,7431.12,32023,24591.63,7431.37,2229.46,1857.89,371.57
NOV,17,Danville,27,122,5591378.45,5106026.28,485352.17,1751085,1265621.25,485463.75,145640.31,121367,24273.31
NOV,17,Darien,8,38,3306881.28,3023229.14,283652.14,989934,706281.86,283652.14,85096,70913.34,14182.66
NOV,17,Davis,2,8,254048.03,235983.57,18064.46,82732,64667.54,18064.46,5419.4,4516.17,903.23
NOV,17,Davis Junction,3,15,553368.76,517210.91,36157.85,183607,147449.22,36157.78,10847.49,9039.58,1807.91
NOV,17,Dawson,1,4,117908.04,110971.18,6936.86,41590,34652.5,6937.5,2081.35,1734.46,346.89
NOV,17,De Witt,2,10,342231.9,316746.3,25485.6,114023,88537.4,25485.6,7645.72,6371.43,1274.29
NOV,17,Decatur,80,384,26772361.61,24558684.47,2213677.14,8797620,6584134.09,2213485.91,664049.79,553374.98,110674.81
NOV,17,Deer Creek,1,3,107996.54,100153.88,7842.66,22109,14266.34,7842.66,2352.82,1960.69,392.13
NOV,17,Deer Grove,1,2,13698.65,12244.14,1454.51,4522,3067.27,1454.73,436.43,363.7,72.73
NOV,17,DeKalb,20,85,4139676.02,3793607.28,346068.74,1293380,947309.43,346070.57,103821.86,86518.26,17303.6
NOV,17,Delavan,3,12,329642.15,303989.96,25652.19,98747,73094.92,25652.08,7695.79,6413.16,1282.63
NOV,17,Depue,2,10,304082.62,282369.76,21712.86,95520,73807.19,21712.81,6513.84,5428.19,1085.65
NOV,17,Diamond,4,18,1051177.68,966895.05,84282.63,323599,239266.04,84332.96,25299.98,21083.32,4216.66
NOV,17,Dieterich,2,7,215932.86,200659.12,15273.74,61541,46267.07,15273.93,4582.26,3818.56,763.7
NOV,17,Divernon,4,20,988969.89,927660.19,61309.7,276799,215375.28,61423.72,18427.3,15356.09,3071.21
NOV,17,Dixmoor,2,9,426545.85,391051.66,35494.19,127625,92130.56,35494.44,10648.44,8873.7,1774.74
NOV,17,Dixon,27,122,5480882.4,5011521.17,469361.23,1726448,1257043.35,469404.65,140822.57,117352.21,23470.36
NOV,17,Dolton,13,57,3410034.62,3126031.97,284002.65,1159836,875833.85,284002.15,85201,71000.87,14200.13
NOV,17,Dongola,1,4,196491.7,178146.41,18345.29,50664,32319.44,18344.56,5503.45,4586.21,917.24
